ID,NAME,ADRESS,CITY,STATE,POSTAL,EMAIL,PHONE,WEBSITE,LAT,LNG
IQ001,MONICK PIPE & SUPPLY,605 EAST 8TH STREET,SIOUX FALLS,SD,57102,,605-336-7811,,43.549975,-96.700327
IR001,SACHS & ZITCER SUPPLY COMPANY,389 10TH AVE,PATERSON,NJ,7514,mzitcer@davidson.com,973-742-4600,,40.916765,-74.171811
IS001,SUPERIOR PLBG.,1218 SNYDER AVE.,PHILADELPHIA,PA,19148,,215-334-0210,,39.917402,-75.156856
IT001,DOVER PLBG.,3626 N. DUPONT HIGHWAY,DOVER,DE,19903,,302-674-0333,,39.161912,-75.524704
IU001,DOVER & CHEEK INC.,1849 BUFORD HWY,Buford,GA,30518,,770-945-7421,,34.119825,-84.023616
IV001,LIBERTY PLBG.,29101 MICHIGAN AVENUE,INKSTER,MI,48141,,734-721-3101,,42.292723,-83.314036
IW001,ECONOMY P & H,875 MORTON STREET,MATTAPAN,MA,2126,,617-433-1121,,42.272321,-71.086995
IX001,ATLANTIC PLUMBING SUPPLY,526 N AVENUE E,WESTFIELD,NJ,07090-1423,bbarlow@atlanticplumbingsupply.net,908-233-4567,,40.651731,-74.336445
IY001,PLUMBING SUPPLY GROUP LLC,994 E. 20TH ST.,CHICO,CA,95928,lucas@plumbingmail.com,530-891-6428,,39.722336,-121.797085
IZ001,SLAKEY BROTHERS INC.,351 11TH STREET,SAN FRANCISCO,CA,94103,,415-621-6168,,37.772469,-122.411853
J001,KITCHEN & BATH SHOWPLACE,1200 CAMPBELL AVENUE,SAN JOSE,CA,95126-1090,sharmstar@aol.com,408-249-9880,,37.348655,-121.930752
J002,T.W. SMITH,3201 SWETZER RD.,LOOMIS,CA,95650-9525,,916-652-9760,,38.830933,-121.192004
J003,T.W. SMITH,8525 FOREST STREET #C,GILROY,CA,95020-3645,,408-847-7786,,37.0187,-121.569086
J004,T.W. SMITH,5400 83RD STREET,SACRAMENTO,CA,95826,,916-383-2463,,38.550166,-121.37657
J005,T.W. SMITH,3 SPRING ST.,SALINAS,CA,93901,,831-754-4779,,36.664932,-121.651931
J006,T.W. SMITH,12318 GATES PLACE,GRASS VALLEY,CA,95945,,530-272-6617,,39.204393,-120.981879
JA001,VAN HOUTEN P & HTG,810 MAIN AVE,PASSAIC,NJ,7055,,201-779-0664,,40.856766,-74.128476
JAS001,JOHN'S APPLIANCE AND SPA REPAI,11 Sara Drive,TAUNTON,MA,2780,n1oty58@gmail.com,508-880-5951,,41.900101,-71.089767
JB001,BENDER SUPPLY,145 CHERRY STREET,WATERBURY,CT,6702,llucas@benderplumbing.com,203-756-8013,,41.558153,-73.051497
JBP001,JBP GENERAL CONTRACTING LLC,Mr. & Mrs. Sands,WESTON,FL,33327,bpaine@jbpgc.com,954-384-8435,,26.119569,-80.41265
JD001,PSC DISTRIBUTION,72 COMMERCIAL DR,Iowa City,IA,52246,,319-338-3601,,41.651299,-91.577698
JE001,PINTO P & H,6 FRONT ST.,MILFORD,MA,1757,,508-473-7507,,42.139819,-71.516174
JF001,MOUNTAIN STATES PIPE,111 W. LAS VEGAS ST.,COLORADO SPRINGS,CO,80903,,719-634-5555,,38.834303,-104.816208
JH001,ROBINSON SUPPLY,1 FREEWAY DRIVE,CRANSTON,RI,2920,rplatter@bathsplashshowroom.com,401-467-0200,,41.780959,-71.437126
JI001,ATLANTIC PLBG,700 JOLINE AVENUE,LONG BRANCH,NJ,7740,jgamella@atlanticplumbingsupply.net,732-229-0334,,40.304278,-73.99236
JJ001,ATLANTIC PLBG,2810 ROUTE 37 EAST,TOMS RIVER,NJ,8753,atlanticpstr@monmouth.com,732-929-0400,,39.953736,-74.197958
JK001,CHARLESTON INC.,2639 W. 23RD STREET,FREMONT,NE,68025,bob@charleston-inc.com,402-721-2000,,41.43486,-96.489817
JL001,ROCHE SUPPLY,ROUTE 191 SOUTH,HONESDALE,PA,18431,colinr@rochesupplyinc.com,570-253-3466,,41.607847,-75.250901
JM001,T & M WHOLESALE,4918 W. WASHINGTON BLVD.,LOS ANGELES,CA,90016,,323-935-0026,,34.029223,-118.35294
JN001,BEST PLBG. SUPPLY,3333-1 CROMPOND RD.,YORKTOWN HEIGHTS,NY,10598,,914-736-2468,,41.292054,-73.793408
JO001,LION PLBG.,14350 N.W. 7TH AVE,MIAMI,FL,33168,Jamie@lionplumbing.com,305-688-6577,,25.892432,-80.209548
JOB001,LAKES AREA HOME IMPROVEMENT,827 TOWER ROAD,HUDSON,WI,54016,LAKESAREAHIS@GMAIL.COM,612-328-6688,,44.976789,-92.702079
JOB002,LAKES AREA HOME IMPROVEMENT,7101 TECUMESEH LANE,CHANHASSEN,MN,55317,lakesareahis@gmail.com,952-220-1921,,44.860034,-93.550177
JP001,CENTRAL SUPPLY CO.,632 FOREST AVE.,MAYSVILLE,KY,41056,,606-564-4061,,38.608629,-83.776875
JQ001,N & N SUPPLY,5909-15 DITMAN ST.,PHILADELPHIA,PA,19135,russnns@comcast.net,215-535-7068,,40.023574,-75.050399
JR001,V.R. MYERS PUMP & SUPPLY,133 S. ROHLWING RD.,Addison,IL,60101,,219-482-9586,,41.931285,-88.007188
JS001,LEEPS SUPPLY,2543 HIGHWAY AVENUE,Highland,IN,46322,,219-838-2772,,41.548603,-87.458475
JU001,AQUA-DRAULICS WHOLESALE,111 EDWARDS DRIVE,ROCKLEDGE,FL,32955,courtney@aquadraulicsonline.com,321-631-0400,,28.299275,-80.729624
JV001,WHOLESALE PLBG,2150 AMNICOLA HWY.,CHATTANOOGA,TN,37406,scm144@aol.com,423-698-8800,,35.068693,-85.246044
JX001,HOUSTON  SUPPLY,314 WEST MIDWEST AVENUE,CASPER,WY,82601,gtspayables@gtsanders.com,307-235-5035,,42.984809,-106.348849
JX002,HOUSTON  SUPPLY,190 A STREET,CODY,WY,82414,gtspayables@gtsanders.com,307-587-2088,,44.541647,-109.271634
JY001,COLEY ELECTRIC SUPPLY CO.,1103 S. PIERCE STREET,ALMA,GA,31510,coleyc@yahoo.com,912-632-5942,,31.558818,-82.451393
JZ001,COLEY ELECTRIC & PLBG.,1104 WEST BAKER HIGHWAY,DOUGLAS,GA,31533,coleyc@yahoo.com,912-384-2444,,31.537263,-82.834665
K001,T.E. CORCORAN,109 N MONTELLO STREET,BROCKTON,MA,2301,,508-587-5700,,42.083434,-71.018379
K002,T.E. CORCORAN,203 BEDFORD STREET,LAKEVILLE,MA,2436,,,,41.845935,-70.949485
KA001,COLEY ELECT. & PLBG SUPPLY,1285 WEST PINE STREET,JESUP,GA,31545,coleyc@yahoo.com,912-427-4985,,31.642113,-81.9265
KB001,CENTRAL SUPPLY,711 21ST AVENUE,TUSCALOOSA,AL,35401,centralsupplycoinc@yahoo.com,205-758-8621,,33.190491,-87.578884
KC001,MUTUAL WHOLESALERS,3100 CHAPLINE STREET,WHEELING,WV,26003,,304-233-2370,,40.06851,-80.675048
KC002,MUTUAL WHOLESALERS,710 5TH STREET,HUNTINGTON,WV,25701,lrogers449@aol.com,304-525-9118,,38.390233,-82.431435
KD001,COMMUNITY HOME SUPPLY,2850 N. PULASKI RD.,CHICAGO,IL,60641,,773-202-3600,,41.946682,-87.746791
KDC001,KAUP DESIGN SALES,"""""""17509 S"""""""" STREET""""""""""""""",OMAHA,NE,68135,TROY.KAUP@GMAIL.COM,402-889-0775,,41.204265,-96.192102
KDP001,KITCHEN DESIGN PLUS,2729 N. REYNOLDS ROAD,TOLEDO,OH,43615,pjmckimmy@gmail.com,419-536-6605,,41.653142,-83.672553
KE001,KLAFF'S,28 WASHINGTON STREET,NORWALK,CT,6854,mkatz@klaffs.com,203-866-1603,,41.117597,-73.407897
KE002,KLAFF'S,341 CENTRAL PARK AVENUE,SCARSDALE,NY,10583,adilascio@kalffs.com,914-740-1800,,40.989326,-73.795401
KE003,KLAFF'S,11-17 NEWTOWN RD.,DANBURY,CT,6810,jscott@klaffs.com,203-792-3903,,41.394817,-73.454011
KEL001,KELLER SUPPLY COMPANY,3209 17TH AVE WEST,SEATTLE,WA,98119,,206-285-3300,www.kellersupply.com,47.639264,-122.367721
KEL002,KELLER SUPPLY COMPANY,575 INDEPENDENT ROAD,OAKLAND,CA,94621,,510-832-3324,,37.746934,-122.197358
KF001,CLANCY SUPPLY CO.,2135 S.E. OCHOCO,PORTLAND,OR,97222,,503-235-3148,,45.442558,-122.616022
KG001,SMITH & WOFFORD PLBG.,3638 GOODLETT RD,MEMPHIS,TN,38181,,901-365-4500,,35.143378,-90.052136
KH001,LIBERTY PLUMBING  & SUPPLY,531 E. LIBERTY STREET,SAVANNAH,GA,31401,,912-313-5164,,32.067437,-81.092901
KI001,CAPITOL PIPE & SUPPLY,40380 MEADOW VISTA DRIVE,OAKHURST,CA,93644,,559-683-7850,,37.381008,-119.559465
KJ001,PARK SUPPLY,4736 COMMERCIAL DR,HUNTSVILLE,AL,35816,amandab@parksupplycompany.com,256-837-4036,www.parksupplycompany.com,34.739889,-86.628825
KL001,MISSION VALLEY PIPE,4533 MISSION GORGE PL.,SAN DIEGO,CA,92120,webmaster@missionvalleypipe.com,619-283-6155,,32.793166,-117.071798
KLE001,Buerkle Inc.,3519 Penn Ave,PITTSBURGH,PA,15201,tkbyerkle@yahoo.com,412-683-0140,,40.47374,-79.953331
KM001,JAHNS SUPPLY COMPANY INC,2532 CULLEN ST,FORT WORTH,TX,76101,dmccoy@jahnssupply.com,817-336-2355,,32.746598,-97.329199
KP001,TRI- BRO SUPPLY,232 VESTAL PARKWAY W.,VESTAL,NY,13850,,607-748-8144,,42.067173,-76.025653
KPS001,KELLY'S PIPE & SUPPLY - HAJOCA,2124 INDUSTRIAL ROAD,LAS VEGAS,NV,89102-4662,gshinn@kellyspipe.com,702-382-4957,www.kellyspipe.com,36.146042,-115.163447
KPS002,KELLY'S PIPE & SUPPLY - HAJOCA,143 S. CEDROS AVENUE # F & G,SOLANA BEACH,CA,92075,janet.villagrana@hajoca.com,858-792-1542,,32.994839,-117.259232
KQ001,MONTGOMERY PLBG.,420 BROAD ST,MONTOURSVILLE,PA,17754,mtsv05@bilosupply.com,570-368-2401,,41.282296,-76.895372
KR001,BELL SUPPLY COMPANY INC.,262 FORTNER STREET,DOTHAN,AL,36302,Phillip@bellsupplyco.com,334-793-4500,,31.219712,-85.392954
KS001,CAPITOL DISTRCT SUPPLY,850 BROADWAY,ALBANY,NY,12207,debm0615@yahoo.com,518-465-3421,,42.652509,-73.750149
KSB001,KITCHEN & BATH STUDIO LLC,2460 CANYON BLVD,BOULDER,CO,80302,ed@thekbstudio.com,303-443-1339,,40.036037,-105.349559
KSB002,KITCHEN & BATH STUDIO,4151 E. COUNTY LINE RD,CENTENNIAL,CO,80122,ED@THEKBSTUDIO.COM,(303) 771-5910,,39.58058,-104.956429
KT001,MAUMEE SUPPLY,12860 ECKEL JUNCTION RD,PERRYSBURG,OH,43552-0309,frankm@maumeesupply.com,419-874-7991,,41.557114,-83.627836
KV001,GREEN SUPPLY CO. INC,7850 PARKWOOD BLVD,FRISCO,TX,75034-1268,jimmy@greensupplyco.com,972-335-9769,,33.127248,-96.855555
KW001,HOEING WHOLESALE SPLY,419 MILL STREET,GREENSBURG,IN,47240,,812-663-3065,,39.328561,-85.468214
KX001,BAKER-MITCHELL CO. INC.,2135 THRIFT ROAD,CHARLOTTE,NC,28208,,704-376-3521,,35.233829,-80.900532
KY001,PRIMARY PIPE & SUPPLY CO.,14709 GROVER STREET,OMAHA,NE,68144,,402-330-2200,,41.234616,-96.117802
KZ001,SMITHFIELD PLUMBING & HEATING,1 AUSTIN AVE.,GREENVILLE,RI,2828,jason@thebathexhibit.com,401-949-0110,,-31.107835,148.862661
L001,WARREN SUPPLY CO,1215 S.E. BROADWAY,LEES SUMMIT,MO,64081,,816-524-9041,,38.909582,-94.406713
L002,WARREN SUPPLY CO,715 NE 76TH STREET,GLADSTONE,MO,64118,,816-468-5977,,39.213618,-94.573645
L003,WARREN SUPPLY CO,2913 W. 40 HIGHWAY,BLUE SPRINGS,MO,64015,,816-228-4414,,39.020417,-94.298525
LA001,ABILENE PLBG. SUPPLY CO. INC.,742 SOUTH SECOND STREET,ABILENE,TX,79602,scott@apscotx.com,325-673-5001,,32.37458,-99.694198
LB001,BRUCE SUPPLY CORP,8805 18TH AVE,BROOKLYN,NY,11214,AP@BRUCESUPPLY.NET,718-259-4900,,40.599583,-73.996455
LB002,BRUCE SUPPLY CORP,6015 16TH AVE.,BROOKLYN,NY,11204,,718-256-8890,,40.618877,-73.985272
LB003,BRUCE SUPPLY CORP,650 W MERRICK RD,VALLEY STREAM,NY,11580,brucesupplyval@optonline.net,516-561-6000,,40.674737,-73.704051
LB004,BRUCE SUPPLY CORP,300 SMITH STREET,KEASBEY,NJ,8832,,732-661-0500,,40.516772,-74.305147
LC001,CITY PLBG. OF VICTORIA,4305 NORTH VINE STREET,VICTORIA,TX,77901,dxf@suddenlink.net,361-572-3191,,28.808532,-96.988559
LCR001,LAGUNA CREEK RAQUET CLUB,9570 Raquet Club,ELK GROVE,CA,95758,danl@sparetimeinc.com,916-710-0752,,38.424655,-121.438065
LD001,CITY SUPPLY CO.,815 DOWLING ST,HOUSTON,TX,77003,,713-224-1643,,29.748487,-95.346925
LE001,DICKSON SUPPLY,ONE UNION AVENUE,BRIELLE,NJ,8730,shirley@dicksonsupply.com,732-528-9300,www.dicksonsupply.com,40.107893,-74.056526
LEN001,ALLEN & ALLEN LTD,202 CULEBRA AVE,SAN ANTONIO,TX,78201,candie@lumberhardware.com,210-733-9191,www.LUMBERHARDWARE.COM,29.468275,-98.526583
LF001,SMOOT-ANDERSON CO.,3400 CLAY AVE,WACO,TX,76714,CHRIS-SMOOT@HOT.RR.COM,817-753-0803,,31.556767,-97.129989
LG001,PLUMBERS' SUPPLY COMPANY,555 RODMAN STREET,FALL RIVER,MA,02721-4286,acctpay@plumberssupplyco.com,508-675-7478,,41.69381,-71.150689
LG002,PLUMBERS' SUPPLY COMPANY,305 OLIPHANT LANE,NEWPORT,RI,2840,acctpay@plumberssupplyco.com,401-846-8680,,41.489983,-71.313771
LG003,PLUMBERS' SUPPLY COMPANY,429 CHURCH ST,NEW BEDFORD,MA,02745-0048,acctpay@plumberssupplyco.com,508-985-4966,,41.696788,-70.938421
LG004,PLUMBERS' SUPPLY COMPANY,700 ACUSHNET AVE.,NEW BEDFORD,MA,2740,acctpay@plumberssupplyco.com,508-991-9451,,41.636215,-70.934205
LG005,PLUMBERS' SUPPLY COMPANY,98 R. STATE RD.,VINEYARD HAVEN,MA,2568,acctpay@plumberssupplyco.com,508-693-6263,,41.454279,-70.603639
LG006,PLUMBERS' SUPPLY COMPANY,3090 CRANBERRY HIGHWAY,EAST WAREHAM,MA,02538-4804,acctpay@plumberssupplyco.com,508-295-1533,,41.756544,-70.651916
LG007,PLUMBERS' SUPPLY COMPANY,99 EASTMAN STREET,SOUTH EASTON,MA,2375,acctpay@plumberssupplyco.com,508-238-9250,,42.047322,-71.081436
LG008,PLUMBERS' SUPPLY COMPANY,429 CHURCH STREET,NEW BEDFORD,MA,2745,acctpay@plumberssupplyco.com,508-9858-4966,,41.636215,-70.934205
LG009,PLUMBERS' SUPPLY COMPANY,145 FAUNCE CORNER ROAD,NORTH DARTMOUTH,MA,2747,acctpay@plumberssupplyco.com,508-997-5466,,41.638993,-70.970317
LG010,PLUMBERS' SUPPLY COMPANY,10 DANA STREET,TAUNTON,MA,2780,acctpay@plumberssupplyco.com,508-823-0733,,41.900101,-71.089767
LG011,PLUMBERS' SUPPLY COMPANY,305R OLIPHANT LANE,MIDDLETOWN,RI,2840,,(401) 846-8680,,41.545658,-71.291439
LI001,LITCO SUPPLY,261 OAK AVENUE,TORRINGTON,CT,6790,msemonich@litcosupply.com,860-489-4179,,41.800652,-73.121221
LI002,LITCO SUPPLY,39 ELMDALE PLACE,PITTSFIELD,MA,1201,jbarranger@litcosupply.com,413-499-4716,,42.450097,-73.245378
LN001,UNITED PLUMBING SUPPLY,210 HICKORY ST.,SPRINGFIELD,MA,1190,,413-736-5421,,42.101483,-72.589811
LO001,WAGNER PLBG. & HTG.,2321 S. FOSTER AVE.,WHEELING,IL,60090,,847-398-5308,,42.130297,-87.927413
LOC001,LOCKE SUPPLY CO.,1300 SE 82nd STREET,OKLAHOMA CITY,OK,73149,MPAYTON@LOCKESUPPLY.COM,405-631-9701,,35.393136,-97.491988
LP001,LUTZ PLUMBING INC.,3123 17TH ST.,SAN FRANCISCO,CA,94110,contact@lutzplumbingonline.com,415-621-4292,,37.749202,-122.41575
LPS001,LANDIS PLUMBING SUPPLY INC.,185 Old Beatty Ford Road,CHINA GROVE,NC,28023,billing@landisplumbing.com,704-857-2284,,35.56541,-80.594552
LQ001,CONTRACTORS HEATING,2500 W 5TH AVE,DENVER,CO,80204,,303-893-1120,,39.7345,-105.020783
LR001,PERKINS SUPPLY,480 W. BROADWAY,S. BOSTON,MA,2127,,617-268-4646,,42.333431,-71.049495
LS001,MARYVILLE WHOLESALE,1513 MONROE AVE.,MARYVILLE,TN,37801,,615-982-3630,,35.696677,-84.062348
LT001,CITY SUPPLY CORP,2326 BELL AVE,DES MOINES,IA,50321,,515-288-3211,,41.542065,-93.666449
LUT001,LUTZ BATH & KITCHEN,3123 17TH STREET,SAN FRANCISCO,CA,94110,susie@lbksf.com,415-621-4292,www.lutzplumbingsf.com/shop,37.749202,-122.41575
LW001,RAL SUPPLY GROUP,24 DUNNING RD.,MIDDLETOWN,NY,10940,,845-343-1458,,41.447563,-74.454318
LW002,RAL SUPPLY GROUP,389 WINDSOR HIGHWAY,NEW WINDSOR,NY,12533,,845-569-4700,,41.566371,-73.794068
LW003,RAL SUPPLY GROUP,836 ROUTE 9,FISHKILL,NY,12524,,845-896-1964,,41.537168,-73.894845
LW004,RAL SUPPLY GROUP,3 SUFFERN PLACE,SUFFERN,NY,10901,,845-357-4545,,41.126514,-74.114529
LX001,STANDARD SUPPLY & HDW CO.,934 Southeast 6th AVE.,PORTLAND,OR,97214,trs214@yahoo.com,503- 235-5721,,45.514174,-122.644663
LY001,PLIMPTON & HILLS CORP.,25 MILL RIVER LANE,SPRINGFIELD,MA,1105,marks@plimptonhills.com,413-731-1500,,42.101483,-72.589811
LZ001,EAGLE WHOLESALE PLBG. & ELECT,504 NORTHSIDE DRIVE WEST,Statesboro,GA,30458,Eaglewholesalepe@yahoo.com,912-764-8179,,32.413707,-81.813026
M001,SNYDER DIAMOND,12825 VANOWEN BLVD,NORTH HOLLYWOOD,CA,91605,jmascial@snyderdiamond.com,818-983-1240,,34.207788,-118.401658
M002,SNYDER DIAMOND,1399  OLYMPIC BLVD,SANTA MONICA,CA,90404,info@snyderdiamond.com,310-450-1000,,34.026301,-118.473889
M003,SNYDER DIAMOND,432 SOUTH ARROYO PARKWAY,PASADENA,CA,91105,bcousens@snyderdiamond.com,626-795-8080,,34.138699,-118.166094
MA001,MODERN PLUMBING,152 BERLIN TURNPIKE,BERLIN,CT,6037,david@modernplumbing.biz,860-829-1778,,41.621488,-72.745652
MB001,ACOMO BELGIUM,POPULIERSTRAAT 1-,8800 ROESELARE,,,,1.13E+11,,50.952999,3.065347
MBM003,MERIDIAN SPORTS CLUB,1535 DEERPARK DR.,FULLERTON,CA,92831,,714-961-0406,,33.879579,-117.896338
MD001,ALGOR PLUMBING & HEATING,5220 W. CERMAK ROAD,Cicero,IL,60804,,708-656-2066,,41.844428,-87.760283
MDC001,MERIDIAN DESIGN CENTER,2285 WESTWOOD BLVD,LOS ANGELES,CA,90064,sales@meridiandesigncenter.com,310-471-2326,,34.035932,-118.426899
ME001,INDUSTRIAL WATER SOLUTIONS-SA,13731 KLAMATH FALLS RD,HOUSTON,TX,77041,,713-681-6214,,29.858914,-95.580152
MF001,A.F. SUPPLY CORP.,76 ROUTE 9 W NORTH,CONGERS,NY,10920,,914-268-0500,,41.152106,-73.940996
MG001,A F  KAUFMAN SUPPLY CORP,942 LAFAYETTE AVE,BROOKLYN,NY,11221,,516-676-8330,,40.691501,-73.92753
MH001,APEX SUPPLY COMPANY,3909 GREENWOOD ROAD,SHREVEPORT,LA,71103,apexhuey@centurytel.net,318-631-1801,,32.492369,-93.772123
MI001,APEX SUPPLY COMPANY,200 HOUSTON STREET,SULPHUR SPRINGS,TX,75482,lhill@apexsupplyco.com,903 885-9559,,33.159983,-95.576445
MJ001,THE HOME DEPOT,11259 PHILLIPS PARKWAY DR EAST,JACKSONVILLE,FL,32256,,904-292-3704,,30.206101,-81.535795
MJC001,MITTLEMAN JEWISH CO.,6651 SW Capital Hwy,PORTLAND,OR,97219,dlittlefield@pjaproud.org,503-573-7620,,45.456622,-122.705771
MJM001,M.J. MUCCIA PLUMBING,57 ORCHARD ST,HACKENSACK,NJ,7601,,201-343-1414,,40.885933,-74.043474
MK001,LOUISIANA PLUMBING SUPPLY,100 WESTRIDGE DRIVE,WEST MONROE,LA,71291,,318-396-7633,,32.535362,-92.18479
ML001,IRR SUPPLY CTRS.,908 NIAGARA FALLS BLVD,N. TONAWANDA,NY,14120,,716-692-1600,,43.05899,-78.852904
MN001,J&B - MASTER SUPPLY,788  W. MORRIS AVE,SPRINGDALE,AR,72764,genevah@jandbsupply.com,479-751-1200,,36.177905,-94.08218
MNH001,NORTH STAR MECHANICAL,106-360 EDWORTHY WAY,NEW WESTMINISTER,BC,V3L 5T8,,604-517-1200,,49.224114,-122.884982
MOR002,MORRISON SUPPLY - MORSCO,215 AZLE HIGHWAY,WEATHERFORD,TX,76086,swalker@morsco.com,817-599-9447,,32.753829,-97.791771
MOR003,MORRISON SUPPLY - MORSCO,311 EAST VICKERY BLVD.,FORT WORTH,TX,76104-1385,miker@morsco.com,817-870-2227,,32.74351,-97.323151
MOR004,MORRISON SUPPLY - MORSCO,1000 W. FULLER AVE.,FORT WORTH,TX,76115,smattews@morsco.com,817-924-3385,www.morsco.com,32.678951,-97.33244
MOR005,MORRISON SUPPLY - MORSCO,1501 CENTER AVENUE,BROWNWOOD,TX,76801-2778,mfisher@morsco.com,915-643-4492,www.morsco.com,31.711895,-98.991818
MOR006,MORRISON SUPPLY - MORSCO,321 NORTH MAIN ST,San Angelo,TX,76902,rdwyer@morsco.com,915-658-3000,www.morsco.com,31.461624,-100.445803
MOR007,MORRISON SUPPLY - MORSCO,6867 WYNNWOOD,HOUSTON,TX,77008,,713-861-2343,www.morsco.com,29.799859,-95.415234
MOR008,MORRISON SUPPLY - MORSCO,10404 CASH RD STE E400,STAFFORD,TX,77477,,281-499-3299,,29.629465,-95.570028
MOR009,MORRISON SUPPLY - MORSCO,1941 N. INTERSTATE 35,NEW BRAUNFELS,TX,78130-2507,,830-620-0771,,29.696392,-98.095212
MOR010,MORRISON SUPPLY - MORSCO,10130 JONES MALTSBERGER RD,San Antonio,TX,78216-4149,icastellon@morsco.com,210-344-4436,www.morsco.com,29.535938,-98.484292
MOR011,MORRISON SUPPLY - MORSCO,1101 NORTH 23RD,MCALLEN,TX,78501,,956-994-9131,www.morsco.com,26.21482,-98.237563
MOR012,MORRISON SUPPLY - MORSCO,8210 SPRINGDALE RD.,AUSTIN,TX,78724,,512-928-1110,,30.295025,-97.622435
MOR013,MORRISON SUPPLY - MORSCO,12301 ROXIE DRIVE,AUSTIN,TX,78729,cmusic@morsco.com,512-219-8335,www.morsco.com,30.454447,-97.767067
MOR014,MORRISON SUPPLY - MORSCO,8701 WALL STREET ST940,AUSTIN,TX,78754,ntverification@morsco.com,512-219-8335,,30.356927,-97.643722
MOR015,MORRISON SUPPLY - MORSCO,4000 W. 51ST AVE,AMARILLO,TX,79109,RCONNALLY@MORSCO.COM,806-359-3366,,35.167968,-101.881904
MOR016,MORRISON SUPPLY - MORSCO,242 S. TREADWAY BLVD.,Abilene,TX,79602-1747,zane@morsco.com,915-677-8174,www.morsco.com,32.446793,-99.726455
MOR017,MORRISON SUPPLY - MORSCO,3200 EAST I 20,Big Spring,TX,79720,smclaughlin@morsco.com,915-332-6467,,32.272925,-101.473656
MOR018,MORRISON SUPPLY - MORSCO,904 EAST 2ND STREET,Odessa,TX,79761-5239,kevin@morsco.com,915-332-6467,,31.856164,-102.353727
MOR019,MORRISON SUPPLY - MORSCO,40 BUTTERFIELD CIRCLE,EL PASO,TX,79906-5200,,915-206-3720,,31.813339,-106.393174
MOR020,MORRISON SUPPLY - MORSCO,2901 TRADECENTER DRIVE,CARROLLTON,TX,75007,abusse@morsco.com,972-466-0002,,33.005521,-96.894142
MOR021,MORRISON SUPPLY - MORSCO,1201 AVENUE S,GRAND PRAIRIE,TX,75050,,817-259-0920,,32.769174,-97.012958
MOR023,MORRISON SUPPLY - MORSCO,1331 E PLANO PARKWAY,PLANO,TX,75074,plano@morsco.com,972-309-0521,www.morsco.com,33.032308,-96.677417
MOR024,MORRISON SUPPLY - MORSCO,4924 WEST 7TH STREET,TEXARKANA,TX,75501,KGIBSON@MORSCO.COM,903-792-5711,,33.389174,-94.123369
MOR025,MORRISON SUPPLY - MORSCO,100 INDUSTRIAL,Kilgore,TX,75662-3174,mpannell@morsco.com,903-984-5566,www.morsco.com,32.379844,-94.881225
MOR026,MORRISON SUPPLY - MORSCO,1001 WEST ELM STREET,TYLER,TX,75702,scotth@morsco.com,903-595-4133,www.morsco.com,32.360822,-95.309144
MOR030,MORRISON SUPPLY - MORSCO,2511 LINWOOD AVE.,SHREVEPORT,LA,71103,BRANCH52@MORSCO.COM,318-425-5911,,32.492369,-93.772123
MOR040,MORRISON SUPPLY - MORSCO,825 SOUTHWEST 5TH ST,Oklahoma City,OK,73101,CPERRY@NORMANSUPPLY.COM,405-235-9511,,35.47,-97.52
MOR050,MORRISON SUPPLY - MORSCO,6805 ZUNI ROAD SE,ALBUQUERQUE,NM,87108,branch44@morsco.com,505-265-6102,,35.072864,-106.579977
MOR051,MORRISON SUPPLY - MORSCO,501 PARK DRIVE,Carlsbad,NM,88220-6257,branch35@morsco.com,940-761-3636,www.morsco.com,32.426283,-104.221051
MOR052,MORRISON SUPPLY - MORSCO,406 FAIRGROUNDS ROAD,ALAMOGORDO,NM,88310-6158,branch39@morsco.com,505-437-5620,,32.819549,-106.007549
MOT001,MOTIF HARDWARE LLC,430 WEST WILSHIRE BLVD,OKLAHOMA CITY,OK,73116,misty@motifhardware.com,405-875-0300,,35.543103,-97.554351
MP001,LOWE PLUMBING,365 MCDONOUGH PARKWAY,MCDONOUGH,GA,30253,,770-288-2577,,33.45061,-84.181377
MQ001,LUZERNE PLUMBING SUPPLY CO SA,800 MERCER AVENUE,KINGSTON,PA,18704,,717-287-4415,,41.274761,-75.892158
MR001,MC KENZIE SUPPLY,726 E 16TH ST,LUMBERTON,NC,28359,chrissy@mckenziebakerinteriors.com,910-738-4801,,34.62162,-79.005975
MRS001,MR. SWIRL,20172 113  B AVENUE,MAPLE RIDGE,BC,V2X 0Y9,,604-731-4664,,49.209187,-122.662273
MT001,MID-CITY SUPPLY CO. INC,940 INDUSTRIAL PARKWAY,ELKHART,IN,46516-5599,,574-294-5551,http://www.plumbingshowrooms.com/,41.679349,-85.934898
MT002,MID-CITY SUPPLY CO. INC,2029 IRONWOOD CIR.,SOUTH BEND,IN,46637,,574-272-4400,http://www.plumbingshowrooms.com/,41.729835,-86.240172
MT003,MID-CITY SUPPLY CO. INC,1750 NORTH OAK ROAD,PLYMOUTH,IN,46563,,574-936-4400,http://www.plumbingshowrooms.com/,41.355312,-86.322613
MT004,MID-CITY SUPPLY CO. INC,1501 E SECOND ST.,MICHIGAN CITY,IN,46360,,219-879-4491,http://www.plumbingshowrooms.com/,41.698043,-86.880933
MT005,MID-CITY SUPPLY CO. INC,153 W US HIGHWAY 6,VALPARAISO,IN,46383,,574-294-5551,,41.471021,-87.018396
